"Source","Target","Weight"
"ms","sa",5
"ms","sah",12
"ms","sat",3
"ms","sc",3
"ms","scn",13
"ms","sco",18
"ms","sd",26
"ms","se",5
"ms","sg",2
"ms","sh",29
"ms","shi",1
"ms","shn",12
"ms","si",33
"ms","simple",33
"ms","sk",35
"ms","sl",31
"ms","smn",2
"ms","so",9
"ms","sq",20
"ms","sr",40
"ms","st",1
"ms","stq",2
"ms","su",11
"ms","sv",35
"ms","sw",5
"ms","szl",8
"ms","szy",1
"ms","ta",31
"ms","tay",1
"ms","te",26
"ms","tg",23
"ms","th",38
"ms","ti",1
"ms","tk",7
"ms","tl",15
"ms","tr",39
"ms","trv",1
"ms","ts",1
"ms","tt",26
"ms","tw",1
"ms","tyv",1
"ms","udm",2
"ms","uk",35
"ms","ur",34
"ms","uz",24
"ms","vec",16
"ms","vep",1
"ms","vi",38
"ms","vls",2
"ms","vo",2
"ms","wa",3
"ms","war",2
"ms","wuu",8
"ms","xal",1
"ms","xh",1
"ms","xmf",2
"ms","yi",28
"ms","yo",5
"ms","zea",1
"ms","zh",42
"ms","zh-classical",7
"ms","zh-min-nan",8
"ms","zh-yue",29
"ms","zu",1
"mt","mwl",2
"mt","my",5
"mt","na",2
"mt","nah",1
"mt","nap",2
"mt","nds",4
"mt","nds-nl",1
"mt","ne",7
"mt","new",1
"mt","nl",9
"mt","nn",3
"mt","no",7
"mt","nrm",1
"mt","oc",5
"mt","om",1
"mt","or",6
"mt","os",2
"mt","pa",2
"mt","pfl",1
"mt","pl",9
"mt","ps",2
"mt","pt",9
"mt","qu",2
"mt","rmy",1
"mt","ro",9
"mt","roa-rup",1
"mt","ru",9
"mt","rue",3
"mt","sa",2
"mt","sah",6
"mt","sat",3
"mt","sc",3
"mt","scn",3
"mt","sco",4
"mt","sd",7
"mt","se",1
"mt","sg",2
"mt","sh",7
"mt","shi",1
"mt","shn",4
"mt","si",7
"mt","simple",5
"mt","sk",9
"mt","sl",9
"mt","smn",1
"mt","so",3
"mt","sq",4
"mt","sr",9
"mt","st",1
"mt","su",3
"mt","sv",9
"mt","szl",2
"mt","szy",1
"mt","ta",8
"mt","tay",1
"mt","te",7
"mt","tg",6
"mt","th",8
"mt","ti",1
"mt","tl",5
"mt","tr",8
"mt","trv",1
"mt","tt",6
"mt","tw",1
"mt","tyv",1
"mt","udm",2
"mt","uk",8
"mt","ur",8
"mt","uz",6
"mt","vec",9
"mt","vep",1
"mt","vi",9
"mt","vo",1
"mt","wa",1
"mt","war",2
"mt","wuu",3
"mt","xal",1
"mt","xh",1
"mt","xmf",2
"mt","yi",8
"mt","yo",2
"mt","zh",9
"mt","zh-classical",2
"mt","zh-min-nan",3
"mt","zh-yue",8
"mt","zu",1
"mwl","my",3
"mwl","mzn",2
"mwl","na",3
"mwl","nah",1
"mwl","nap",1
"mwl","nds",5
"mwl","nds-nl",3
"mwl","ne",4
"mwl","nl",5
"mwl","nn",2
"mwl","no",4
"mwl","nrm",2
"mwl","oc",4
"mwl","om",1
"mwl","or",2
"mwl","os",1
"mwl","pa",2
"mwl","pfl",2
"mwl","pl",5
"mwl","pms",2
"mwl","ps",1
"mwl","pt",6
"mwl","qu",1
"mwl","rmy",2
"mwl","ro",6
"mwl","roa-rup",1
"mwl","ru",5
"mwl","rue",3
"mwl","sa",2
"mwl","sah",1
"mwl","sat",2
"mwl","sc",1
"mwl","scn",2
"mwl","sco",4
"mwl","sd",4
"mwl","se",1
"mwl","sg",1
"mwl","sh",5
"mwl","shn",2
"mwl","si",4
"mwl","simple",5
"mwl","sk",5
"mwl","sl",5
"mwl","smn",1
"mwl","so",2
"mwl","sq",4
"mwl","sr",5
"mwl","st",1
"mwl","stq",1
"mwl","su",2
"mwl","sv",4
"mwl","sw",1
"mwl","szl",4
"mwl","szy",1
"mwl","ta",5
"mwl","tay",1
"mwl","te",4
"mwl","tg",4
"mwl","th",5
"mwl","ti",1
"mwl","tl",4
"mwl","tr",5
"mwl","trv",1
"mwl","tt",5
"mwl","tw",1
"mwl","tyv",1
"mwl","udm",1
"mwl","uk",4
"mwl","ur",5
"mwl","uz",4
"mwl","vec",3
"mwl","vep",1
"mwl","vi",5
"mwl","vls",1
"mwl","vo",2
"mwl","wa",3
"mwl","war",2
"mwl","wuu",4
"mwl","xh",1
"mwl","xmf",1
"mwl","yi",5
"mwl","yo",2
"mwl","zea",1
"mwl","zh",5
"mwl","zh-classical",3
"mwl","zh-min-nan",2
"mwl","zh-yue",5
"mwl","zu",1
"my","myv",1
"my","mzn",3
"my","na",3
"my","nah",1
"my","nap",4
"my","nds",8
"my","nds-nl",2
"my","ne",14
"my","new",1
"my","nia",1
"my","nl",18
"my","nn",5
"my","no",14
"my","nrm",1
"my","oc",9
"my","om",1
"my","or",11
"my","os",2
"my","pa",5
"my","pap",1
"my","pfl",2
"my","pl",16
"my","pnt",1
"my","ps",3
"my","pt",19
"my","qu",2
"my","rmy",2
"my","ro",17
"my","roa-rup",1
"my","roa-tara",1
"my","ru",18
"my","rue",6
"my","sa",4
"my","sah",8
"my","sat",2
"my","sc",3
"my","scn",6
"my","sco",9
"my","sd",15
"my","se",4
"my","sg",2
"my","sh",14
"my","shi",1
"my","shn",11
"my","si",16
"my","simple",15
"my","sk",18
"my","sl",18
"my","smn",2
"my","so",5
"my","sq",10
"my","sr",19
"my","st",1
"my","stq",1
"my","su",7
"my","sv",17
"my","sw",3
"my","szl",6
"my","szy",1
"my","ta",18
"my","tay",1
"my","te",16
"my","tg",14
"my","th",19
"my","ti",1
"my","tk",4
"my","tl",8
"my","tr",18
"my","trv",1
"my","ts",1
"my","tt",11
"my","tw",1
"my","tyv",1
"my","udm",2
"my","uk",17
"my","ur",17
"my","uz",13
"my","vec",9
"my","vep",1
"my","vi",18
"my","vls",1
"my","vo",1
"my","wa",2
"my","war",2
"my","wuu",6
"my","xal",1
"my","xh",1
"my","xmf",2
"my","yi",15
"my","yo",5
"my","zh",19
"my","zh-classical",5
"my","zh-min-nan",3
"my","zh-yue",16
"my","zu",1
"myv","nap",1
"myv","ne",1
"myv","nl",1
"myv","nn",1
"myv","no",1
"myv","oc",1
"myv","or",1
"myv","pl",1
"myv","ps",1
"myv","pt",1
"myv","ro",1
"myv","ru",1
"myv","sd",1
"myv","se",1
"myv","sh",1
"myv","si",1
"myv","simple",1
"myv","sk",1
"myv","sl",1
"myv","so",1
"myv","sq",1
"myv","sr",1
"myv","su",1
"myv","sv",1
"myv","szl",1
"myv","ta",1
"myv","te",1
"myv","tg",1
"myv","th",1
"myv","tk",1
"myv","tl",1
"myv","tr",1
"myv","tt",1
"myv","uk",1
"myv","ur",1
"myv","uz",1
"myv","vi",1
"myv","wuu",1
"myv","yi",1
"myv","zh",1
"myv","zh-classical",1
"myv","zh-yue",1
"mzn","na",1
"mzn","nap",1
"mzn","nds",3
"mzn","nds-nl",1
"mzn","ne",6
"mzn","nl",7
"mzn","nn",3
"mzn","no",6
"mzn","nrm",1
"mzn","oc",3
"mzn","or",4
"mzn","pa",1
"mzn","pfl",1
"mzn","pl",6
"mzn","pms",1
"mzn","pt",7
"mzn","qu",1
"mzn","rmy",2
"mzn","ro",7
"mzn","ru",7
"mzn","rue",1
"mzn","sa",1
"mzn","sah",4
"mzn","scn",4
"mzn","sco",3
"mzn","sd",5
"mzn","sh",6
"mzn","si",7
"mzn","simple",7
"mzn","sk",7
"mzn","sl",5
"mzn","sq",6
"mzn","sr",7
"mzn","stq",1
"mzn","su",2
"mzn","sv",7
"mzn","sw",3
"mzn","szl",3
"mzn","ta",7
"mzn","te",7
"mzn","tg",7
"mzn","th",7
"mzn","tk",3
"mzn","tl",2
"mzn","tr",7
"mzn","tt",6
"mzn","uk",7
"mzn","ur",6
"mzn","uz",6
"mzn","vec",3
"mzn","vi",7
"mzn","vls",1
"mzn","vo",1
"mzn","wa",2
"mzn","wuu",2
"mzn","yi",5
"mzn","zea",1
"mzn","zh",7
"mzn","zh-classical",2
"mzn","zh-min-nan",3
"mzn","zh-yue",5
"na","nap",1
"na","nds",3
"na","nds-nl",2
"na","ne",3
"na","nl",3
"na","nn",1
"na","no",2
"na","nrm",1
"na","oc",3
"na","om",1
"na","or",2
"na","os",1
"na","pa",2
"na","pfl",2
"na","pl",3
"na","ps",1
"na","pt",3
"na","qu",1
"na","rmy",1
"na","ro",3
"na","roa-rup",1
"na","ru",3
"na","rue",2
"na","sa",1
"na","sah",1
"na","sat",2
"na","sc",1
"na","scn",1
"na","sco",3
"na","sd",3
"na","se",1
"na","sg",1
"na","sh",3
"na","shn",2
"na","si",2
"na","simple",2
"na","sk",3
"na","sl",3
"na","smn",1
"na","so",1
"na","sq",3
"na","sr",3
"na","st",1
"na","su",1
"na","sv",3
"na","sw",1
"na","szl",3
"na","szy",1
"na","ta",3
"na","tay",1
"na","te",3
"na","tg",3
"na","th",3
"na","ti",1
"na","tl",2
"na","tr",3
"na","trv",1
"na","tt",3
"na","tw",1
"na","tyv",1
"na","udm",1
"na","uk",3
"na","ur",3
"na","uz",3
"na","vec",3
"na","vep",1
"na","vi",3
"na","vls",1
"na","vo",1
"na","wa",2
"na","war",2
"na","wuu",3
"na","xh",1
"na","xmf",1
"na","yi",3
"na","yo",2
"na","zh",3
"na","zh-classical",2
"na","zh-min-nan",1
"na","zh-yue",3
"na","zu",1
"nah","nds",1
"nah","ne",2
"nah","new",1
"nah","nl",3
"nah","nn",1
"nah","no",3
"nah","oc",3
"nah","or",1
"nah","os",1
"nah","pa",1
"nah","pl",3
"nah","pt",3
"nah","ro",3
"nah","ru",3
"nah","rue",1
"nah","sa",1
"nah","scn",1
"nah","sco",3
"nah","sd",2
"nah","sh",3
"nah","shi",1
"nah","shn",1
"nah","si",3
"nah","simple",2
"nah","sk",3
"nah","sl",2
"nah","so",2
"nah","sr",3
"nah","su",1
"nah","sv",1
"nah","ta",3
"nah","te",1
"nah","tg",1
"nah","th",3
"nah","tk",1
"nah","tl",1
"nah","tr",3
"nah","tt",2
"nah","uk",2
"nah","ur",2
"nah","uz",1
"nah","vec",1
"nah","vi",3
"nah","yi",3
"nah","zh",3
"nah","zh-classical",1
"nah","zh-min-nan",2
"nah","zh-yue",2
"nap","nds",2
"nap","ne",5
"nap","nl",6
"nap","nn",4
"nap","no",6
"nap","nrm",1
"nap","oc",4
"nap","om",1
"nap","or",4
"nap","os",1
"nap","pa",4
"nap","pl",6
"nap","pnt",1
"nap","ps",2
"nap","pt",6
"nap","qu",1
"nap","rmy",1
"nap","ro",6
"nap","roa-rup",1
"nap","roa-tara",1
"nap","ru",6
"nap","rue",4
"nap","sah",3
"nap","sat",2
"nap","scn",4
"nap","sco",4
"nap","sd",5
"nap","se",2
"nap","sh",6
"nap","shn",3
"nap","si",6
"nap","simple",5
"nap","sk",6
"nap","sl",6
"nap","smn",1
"nap","so",2
"nap","sq",5
"nap","sr",6
"nap","stq",1
"nap","su",4
"nap","sv",6
"nap","sw",1
"nap","szl",4
"nap","ta",6
"nap","te",6
"nap","tg",5
"nap","th",6
"nap","tk",4
"nap","tl",3
"nap","tr",6
"nap","tt",6
"nap","uk",6
"nap","ur",6
"nap","uz",5
"nap","vec",4
"nap","vep",1
"nap","vi",6
"nap","vo",1
"nap","wa",1
"nap","war",1
"nap","wuu",2
"nap","yi",6
"nap","yo",2
"nap","zh",6
"nap","zh-classical",1
"nap","zh-min-nan",2
"nap","zh-yue",5
"nds","nds-nl",3
"nds","ne",11
"nds","nl",11
"nds","nn",4
"nds","no",8
"nds","nrm",2
"nds","oc",8
"nds","om",1
"nds","or",5
"nds","os",1
"nds","pa",4
"nds","pap",1
"nds","pfl",2
"nds","pl",11
"nds","pms",2
"nds","pnt",1
"nds","ps",2
"nds","pt",12
"nds","qu",2
"nds","rmy",3
"nds","ro",12
"nds","roa-rup",1
"nds","roa-tara",1
"nds","ru",11
"nds","rue",5
"nds","sa",3
"nds","sah",6
"nds","sat",2
"nds","sc",1
"nds","scn",4
"nds","sco",8
"nds","sd",11
"nds","se",2
"nds","sg",1
"nds","sh",11
"nds","shn",5
"nds","si",10
"nds","simple",9
"nds","sk",11
"nds","sl",10
"nds","smn",2
"nds","so",4
"nds","sq",8
"nds","sr",11
"nds","st",1
"nds","stq",2
"nds","su",4
"nds","sv",10
"nds","sw",2
"nds","szl",6
"nds","szy",1
"nds","ta",11
"nds","tay",1
"nds","te",9
"nds","tg",9
"nds","th",11
"nds","ti",1
"nds","tk",3
"nds","tl",6
"nds","tr",11
"nds","trv",1
"nds","ts",1
"nds","tt",10
"nds","tw",1
"nds","tyv",1
"nds","udm",1
"nds","uk",11
"nds","ur",12
"nds","uz",9
"nds","vec",8
"nds","vep",1
"nds","vi",11
"nds","vls",1
"nds","vo",2
"nds","wa",3
"nds","war",2
"nds","wuu",6
"nds","xal",1
"nds","xh",1
"nds","xmf",1
"nds","yi",10
"nds","yo",4
"nds","zea",1
"nds","zh",11
"nds","zh-classical",4
"nds","zh-min-nan",3
"nds","zh-yue",10
"nds","zu",1
"nds-nl","ne",3
"nds-nl","nl",4
"nds-nl","nn",1
"nds-nl","no",3
"nds-nl","oc",3
"nds-nl","or",1
"nds-nl","pa",1
"nds-nl","pfl",2
"nds-nl","pl",4
"nds-nl","pms",1
"nds-nl","ps",1
"nds-nl","pt",5
"nds-nl","qu",2
"nds-nl","rmy",1
"nds-nl","ro",5
"nds-nl","ru",4
"nds-nl","rue",1
"nds-nl","sa",1
"nds-nl","sat",1
"nds-nl","sc",1
"nds-nl","scn",1
"nds-nl","sco",4
"nds-nl","sd",3
"nds-nl","se",1
"nds-nl","sg",1
"nds-nl","sh",4
"nds-nl","shn",1
"nds-nl","si",2
"nds-nl","simple",4
"nds-nl","sk",4
"nds-nl","sl",4
"nds-nl","so",1
"nds-nl","sq",3
"nds-nl","sr",4
"nds-nl","st",1
"nds-nl","sv",4
"nds-nl","sw",2
"nds-nl","szl",2
"nds-nl","szy",1
"nds-nl","ta",3
"nds-nl","tay",1
"nds-nl","te",4
"nds-nl","tg",3
"nds-nl","th",4
"nds-nl","ti",1
"nds-nl","tl",4
"nds-nl","tr",4
"nds-nl","trv",1
"nds-nl","tt",4
"nds-nl","tw",1
"nds-nl","tyv",1
"nds-nl","udm",1
"nds-nl","uk",4
"nds-nl","ur",5
"nds-nl","uz",4
"nds-nl","vec",3
"nds-nl","vi",4
"nds-nl","vls",2
"nds-nl","wa",1
"nds-nl","war",1
"nds-nl","wuu",2
"nds-nl","xh",1
"nds-nl","xmf",1
"nds-nl","yi",4
"nds-nl","yo",1
"nds-nl","zh",4
"nds-nl","zh-classical",3
"nds-nl","zh-yue",4
"nds-nl","zu",1
"ne","new",1
"ne","nl",24
"ne","nn",9
"ne","no",21
"ne","nrm",2
"ne","oc",14
"ne","om",1
"ne","or",14
"ne","os",2
"ne","pa",6
"ne","pap",1
"ne","pfl",2
"ne","pl",25
"ne","pms",1
"ne","pnt",1
"ne","ps",4
"ne","pt",24
"ne","qu",4
"ne","rmy",4
"ne","ro",25
"ne","roa-rup",1
"ne","roa-tara",1
"ne","ru",25
"ne","rue",6
"ne","sa",3
"ne","sah",11
"ne","sat",2
"ne","sc",3
"ne","scn",10
"ne","sco",14
"ne","sd",22
"ne","se",5
"ne","sg",2
"ne","sh",21
"ne","shi",1
"ne","shn",9
"ne","si",22
"ne","simple",21
"ne","sk",23
"ne","sl",22
"ne","smn",2
"ne","so",7
"ne","sq",16
"ne","sr",24
"ne","st",1
"ne","stq",2
"ne","su",8
"ne","sv",23
"ne","sw",5
"ne","szl",8
"ne","szy",1
"ne","ta",23
"ne","tay",1
"ne","te",21
"ne","tg",20
"ne","th",24
"ne","ti",1
"ne","tk",7
"ne","tl",11
"ne","tr",24
"ne","trv",1
"ne","ts",1
"ne","tt",19
"ne","tw",1
"ne","tyv",1
"ne","udm",2
"ne","uk",25
"ne","ur",23
"ne","uz",18
"ne","vec",13
"ne","vep",1
"ne","vi",25
"ne","vls",2
"ne","vo",2
"ne","wa",3
"ne","war",2
"ne","wuu",7
"ne","xal",1
"ne","xh",1
"ne","xmf",2
"ne","yi",21
"ne","yo",4
"ne","zea",1
"ne","zh",25
"ne","zh-classical",7
"ne","zh-min-nan",8
"ne","zh-yue",20
"ne","zu",1
"new","nl",1
"new","nn",1
"new","no",1
"new","oc",1
"new","or",1
"new","os",1
"new","pl",1
"new","pt",1
"new","ro",1
"new","ru",1
"new","sco",1
"new","sd",1
"new","sh",1
"new","shi",1
"new","shn",1
"new","si",1
"new","simple",1
"new","sk",1
"new","sl",1
"new","sr",1
"new","sv",1
"new","ta",1
"new","te",1
"new","tg",1
"new","th",1
"new","tl",1
"new","tr",1
"new","uk",1
"new","ur",1
"new","vec",1
"new","vi",1
"new","yi",1
"new","zh",1
"new","zh-classical",1
"new","zh-min-nan",1
"new","zh-yue",1
"nia","nl",1
"nia","no",1
"nia","pa",1
"nia","pt",1
"nia","sa",1
"nia","shn",1
"nia","sk",1
"nia","sl",1
"nia","sr",1
"nia","su",1
"nia","th",1
"nia","zh",1
"nl","nn",9
"nl","no",31
"nl","nrm",2
"nl","oc",17
"nl","om",1
"nl","or",17
"nl","os",2
"nl","pa",8
"nl","pap",1
"nl","pfl",2
"nl","pl",38
"nl","pms",1
"nl","pnt",1
"nl","ps",5
"nl","pt",42
"nl","qu",4
"nl","rmy",4
"nl","ro",38
"nl","roa-rup",1
"nl","roa-tara",1
"nl","ru",40
"nl","rue",8
"nl","sa",5
"nl","sah",14
"nl","sat",3
"nl","sc",4
"nl","scn",13
"nl","sco",19
"nl","sd",24
"nl","se",5
"nl","sg",2
"nl","sh",27
"nl","shi",1
"nl","shn",12
"nl","si",30
"nl","simple",33
"nl","sk",39
"nl","sl",32
"nl","smn",2
"nl","so",9
"nl","sq",20
"nl","sr",42
"nl","st",1
"nl","stq",2
"nl","su",11
"nl","sv",40
"nl","sw",5
"nl","szl",8
"nl","szy",1
"nl","ta",31
"nl","tay",1
"nl","te",28
"nl","tg",25
"nl","th",39
"nl","ti",1
"nl","tk",7
"nl","tl",14
"nl","tr",39
"nl","trv",1
"nl","ts",1
"nl","tt",27
"nl","tw",1
"nl","tyv",1
"nl","udm",2
"nl","uk",36
"nl","ur",32
"nl","uz",24
"nl","vec",18
"nl","vep",1
"nl","vi",41
"nl","vls",2
"nl","vo",2
"nl","wa",3
"nl","war",2
"nl","wuu",8
"nl","xal",1
"nl","xh",1
"nl","xmf",2
"nl","yi",28
"nl","yo",5
"nl","zea",1
"nl","zh",42
"nl","zh-classical",7
"nl","zh-min-nan",8
"nl","zh-yue",28
"nl","zu",1
"nn","no",10
"nn","nrm",2
"nn","oc",6
"nn","om",1
"nn","or",5
"nn","os",2
"nn","pa",3
"nn","pl",9
"nn","pms",1
"nn","pnt",1
"nn","ps",1
"nn","pt",9
"nn","qu",3
"nn","rmy",2
"nn","ro",9
"nn","roa-rup",1
"nn","roa-tara",1
"nn","ru",9
"nn","rue",3
"nn","sa",1
"nn","sah",4
"nn","sat",1
"nn","scn",5
"nn","sco",6
"nn","sd",8
"nn","se",3
"nn","sh",9
"nn","shi",1
"nn","shn",4
"nn","si",8
"nn","simple",8
"nn","sk",9
"nn","sl",9
"nn","smn",1
"nn","so",2
"nn","sq",7
"nn","sr",9
"nn","stq",2
"nn","su",4
"nn","sv",10
"nn","sw",2
"nn","szl",5
"nn","ta",8
"nn","te",8
"nn","tg",9
"nn","th",9
"nn","tk",4
"nn","tl",7
"nn","tr",9
"nn","tt",8
"nn","uk",9
"nn","ur",9
"nn","uz",7
"nn","vec",6
"nn","vep",1
"nn","vi",9
"nn","vls",1
"nn","vo",2
"nn","wa",2
"nn","war",1
"nn","wuu",4
"nn","xal",1
"nn","yi",9
"nn","yo",2
"nn","zea",1
"nn","zh",9
"nn","zh-classical",4
"nn","zh-min-nan",4
"nn","zh-yue",8
"no","nrm",2
"no","oc",13
"no","om",1
"no","or",14
"no","os",2
"no","pa",7
"no","pfl",1
"no","pl",30
"no","pms",1
"no","pnt",1
"no","ps",4
"no","pt",33
"no","qu",3
"no","rmy",2
"no","ro",30
"no","roa-rup",1
"no","roa-tara",1
"no","ru",31
"no","rue",7
"no","sa",4
"no","sah",10
"no","sat",2
"no","sc",2
"no","scn",11
"no","sco",15
"no","sd",21
"no","se",4
"no","sg",1
"no","sh",25
"no","shi",1
"no","shn",10
"no","si",26
"no","simple",26
"no","sk",31
"no","sl",27
"no","smn",1
"no","so",8
"no","sq",17
"no","sr",33
"no","stq",2
"no","su",10
"no","sv",29
"no","sw",5
"no","szl",6
"no","ta",28
"no","te",21
"no","tg",19
"no","th",31
"no","tk",7
"no","tl",12
"no","tr",31
"no","tt",21
"no","udm",1
"no","uk",30
"no","ur",27
"no","uz",19
"no","vec",13
"no","vep",1
"no","vi",31
"no","vls",2
"no","vo",2
"no","wa",3
"no","war",1
"no","wuu",6
"no","xal",1
"no","xmf",1
"no","yi",25
"no","yo",3
"no","zea",1
"no","zh",33
"no","zh-classical",5
"no","zh-min-nan",8
"no","zh-yue",25
"nrm","oc",1
"nrm","om",1
"nrm","or",1
"nrm","os",1
"nrm","pa",1
"nrm","pl",2
"nrm","pms",1
"nrm","pt",2
"nrm","rmy",1
"nrm","ro",2
"nrm","roa-rup",1
"nrm","ru",2
"nrm","rue",1
"nrm","sah",1
"nrm","sat",1
"nrm","scn",1
"nrm","sco",1
"nrm","sd",2
"nrm","se",1
"nrm","sh",2
"nrm","shn",1
"nrm","si",2
"nrm","simple",2
"nrm","sk",2
"nrm","sl",2
"nrm","smn",1
"nrm","sq",2
"nrm","sr",2
"nrm","stq",1
"nrm","su",2
"nrm","sv",2
"nrm","szl",2
"nrm","ta",2
"nrm","te",2
"nrm","tg",2
"nrm","th",2
"nrm","tl",2
"nrm","tr",2
"nrm","tt",2
"nrm","uk",2
"nrm","ur",2
"nrm","uz",1
"nrm","vec",1
"nrm","vep",1
"nrm","vi",2
"nrm","vo",2
"nrm","wa",2
"nrm","war",1
"nrm","wuu",2
"nrm","yi",2
"nrm","yo",1
"nrm","zea",1
"nrm","zh",2
"nrm","zh-classical",1
"nrm","zh-min-nan",2
"nrm","zh-yue",2
"oc","om",1
"oc","or",8
"oc","os",2
"oc","pa",5
"oc","pap",1
"oc","pfl",2
"oc","pl",17
"oc","pnt",1
"oc","ps",3
"oc","pt",17
"oc","qu",3
"oc","rmy",2
"oc","ro",16
"oc","roa-rup",1
"oc","roa-tara",1
"oc","ru",16
"oc","rue",5
"oc","sa",3
"oc","sah",8
"oc","sat",2
"oc","sc",3
"oc","scn",6
"oc","sco",11
"oc","sd",13
"oc","se",4
"oc","sg",1
"oc","sh",14
"oc","shi",1
"oc","shn",6
"oc","si",13
"oc","simple",13
"oc","sk",17
"oc","sl",15
"oc","smn",2
"oc","so",7
"oc","sq",8
"oc","sr",16
"oc","st",1
"oc","stq",1
"oc","su",5
"oc","sv",15
"oc","sw",5
"oc","szl",7
"oc","szy",1
"oc","ta",14
"oc","tay",1
"oc","te",13
"oc","tg",13
"oc","th",16
"oc","ti",1
"oc","tk",5
"oc","tl",7
"oc","tr",16
"oc","trv",1
"oc","ts",1
"oc","tt",12
"oc","tw",1
"oc","tyv",1
"oc","udm",1
"oc","uk",14
"oc","ur",13
"oc","uz",11
"oc","vec",11
"oc","vep",1
"oc","vi",17
"oc","vls",2
"oc","vo",1
"oc","wa",2
"oc","war",2
"oc","wuu",4
"oc","xh",1
"oc","xmf",1
"oc","yi",14
"oc","yo",4
"oc","zh",16
"oc","zh-classical",6
"oc","zh-min-nan",5
"oc","zh-yue",14
"oc","zu",1
"om","or",1
"om","os",1
"om","pa",1
"om","pl",1
"om","pt",1
"om","ro",1
"om","roa-rup",1
"om","ru",1
"om","rue",1
"om","sah",1
"om","sat",1
"om","scn",1
"om","sco",1
"om","sd",1
"om","se",1
"om","sh",1
"om","shn",1
"om","si",1
"om","simple",1
"om","sk",1
"om","sl",1
"om","smn",1
"om","sq",1
"om","sr",1
"om","su",1
"om","sv",1
"om","szl",1
"om","ta",1
"om","te",1
"om","tg",1
"om","th",1
"om","tl",1
"om","tr",1
"om","tt",1
"om","uk",1
"om","ur",1
"om","uz",1
"om","vec",1
"om","vep",1
"om","vi",1
"om","vo",1
"om","wa",1
"om","war",1
"om","wuu",1
"om","yi",1
"om","yo",1
"om","zh",1
"om","zh-min-nan",1
"om","zh-yue",1
"or","os",2
"or","pa",4
"or","pfl",1
"or","pl",16
"or","ps",4
"or","pt",18
"or","qu",3
"or","rmy",2
"or","ro",17
"or","roa-rup",1
"or","ru",18
"or","rue",3
"or","sa",3
"or","sah",10
"or","sat",2
"or","sc",3
"or","scn",8
"or","sco",7
"or","sd",15
"or","se",3
"or","sg",2
"or","sh",11
"or","shi",1
"or","shn",7
"or","si",16
"or","simple",15
"or","sk",15
"or","sl",14
"or","smn",1
"or","so",5
"or","sq",11
"or","sr",18
"or","st",1
"or","su",5
"or","sv",17
"or","sw",3
"or","szl",4
"or","szy",1
"or","ta",16
"or","tay",1
"or","te",14
"or","tg",13
"or","th",18
"or","ti",1
"or","tk",4
"or","tl",7
"or","tr",18
"or","trv",1
"or","tt",11
"or","tw",1
"or","tyv",1
"or","udm",2
"or","uk",16
"or","ur",16
"or","uz",13
"or","vec",9
"or","vep",1
"or","vi",18
"or","vo",1
"or","wa",1
"or","war",2
"or","wuu",4
"or","xal",1
"or","xh",1
"or","xmf",2
"or","yi",13
"or","yo",2
"or","zh",18
"or","zh-classical",3
"or","zh-min-nan",5
"or","zh-yue",15
"or","zu",1
"os","pa",1
"os","pl",2
"os","pt",2
"os","ro",2
"os","roa-rup",1
"os","ru",2
"os","rue",1
"os","sah",1
"os","sat",1
"os","scn",1
"os","sco",2
"os","sd",2
"os","se",1
"os","sh",2
"os","shi",1
"os","shn",2
"os","si",2
"os","simple",2
"os","sk",2
"os","sl",2
"os","smn",1
"os","sq",1
"os","sr",2
"os","su",1
"os","sv",2
"os","szl",1
"os","ta",2
"os","te",2
"os","tg",2
"os","th",2
"os","tl",2
"os","tr",2
"os","tt",1
"os","uk",2
"os","ur",2
"os","uz",1
"os","vec",2
"os","vep",1
"os","vi",2
"os","vo",1
"os","wa",1
"os","war",1
"os","wuu",1
"os","yi",2
"os","yo",1
"os","zh",2
"os","zh-classical",1
"os","zh-min-nan",2
"os","zh-yue",2
"pa","pfl",1
"pa","pl",7
"pa","pnt",1
"pa","ps",3
"pa","pt",8
"pa","qu",2
"pa","rmy",2
"pa","ro",7
"pa","roa-rup",1
"pa","roa-tara",1
"pa","ru",7
"pa","rue",3
"pa","sa",2
"pa","sah",3
"pa","sat",2
"pa","sc",1
"pa","scn",3
"pa","sco",6
"pa","sd",7
"pa","se",1
"pa","sg",1
"pa","sh",7
"pa","shn",6
"pa","si",5
"pa","simple",5
"pa","sk",8
"pa","sl",6
"pa","smn",1
"pa","so",3
"pa","sq",6
"pa","sr",8
"pa","st",1
"pa","stq",1
"pa","su",4
"pa","sv",6
"pa","sw",1
"pa","szl",4
"pa","szy",1
"pa","ta",7
"pa","tay",1
"pa","te",5
"pa","tg",6
"pa","th",8
"pa","ti",1
"pa","tk",4
"pa","tl",3
"pa","tr",7
"pa","trv",1
"pa","tt",6
"pa","tw",1
"pa","tyv",1
"pa","udm",1
"pa","uk",7
"pa","ur",7
"pa","uz",6
"pa","vec",5
"pa","vep",1
"pa","vi",7
"pa","vo",1
"pa","wa",1
"pa","war",2
"pa","wuu",2
"pa","xh",1
"pa","xmf",1
"pa","yi",6
"pa","yo",3
"pa","zh",8
"pa","zh-classical",1
"pa","zh-min-nan",3
"pa","zh-yue",6
"pa","zu",1
"pap","pl",1
"pap","pt",1
"pap","ro",1
"pap","ru",1
"pap","rue",1
"pap","sah",1
"pap","sco",1
"pap","sd",1
